,latitude,longitude,price
6283,40.711,-73.951,137.23076923076923
6284,40.711,-73.95,105.625
6285,40.711,-73.949,113.84615384615384
6286,40.711,-73.948,96.88888888888889
6287,40.711,-73.947,109.66666666666667
6288,40.711,-73.946,143.6
6289,40.711,-73.945,93.25
6290,40.711,-73.944,97.83333333333333
6291,40.711,-73.943,89.75
6292,40.711,-73.942,94.77777777777777
6293,40.711,-73.941,90.0
6294,40.711,-73.94,92.75
6295,40.711,-73.939,117.33333333333333
6296,40.711,-73.936,105.0
6297,40.711,-73.919,60.0
6298,40.711,-73.918,60.5
6299,40.711,-73.917,87.5
6300,40.711,-73.915,35.0
6301,40.711,-73.911,48.0
6302,40.711,-73.873,75.0
6303,40.711,-73.854,60.0
6304,40.711,-73.85,2200.0
6305,40.711,-73.847,60.0
6306,40.711,-73.83,100.0
6307,40.711,-73.816,75.0
6308,40.711,-73.815,57.5
6309,40.711,-73.801,50.0
6310,40.711,-73.797,60.0
6311,40.711,-73.784,80.0
6312,40.711,-73.782,110.0
6313,40.711,-73.738,150.0
6314,40.711,-73.732,84.0
6315,40.712,-74.017,255.0
6316,40.712,-74.016,275.0
6317,40.712,-74.014,109.0
6318,40.712,-74.013,120.0
6319,40.712,-74.009,200.0
6320,40.712,-74.008,212.71428571428572
6321,40.712,-74.007,350.0
6322,40.712,-74.006,200.0
6323,40.712,-74.005,169.5
6324,40.712,-74.0,131.0
6325,40.712,-73.999,141.16666666666666
6326,40.712,-73.998,125.0
6327,40.712,-73.997,103.33333333333333
6328,40.712,-73.996,124.0
6329,40.712,-73.995,148.8
6330,40.712,-73.994,113.6
6331,40.712,-73.993,164.5
6332,40.712,-73.992,128.6
6333,40.712,-73.991,131.8
6334,40.712,-73.99,74.25
6335,40.712,-73.989,82.5
6336,40.712,-73.988,81.0
6337,40.712,-73.987,132.66666666666666
6338,40.712,-73.986,85.0
6339,40.712,-73.983,220.0
6340,40.712,-73.981,33.0
6341,40.712,-73.969,145.0
6342,40.712,-73.968,116.66666666666667
6343,40.712,-73.967,160.92307692307693
6344,40.712,-73.966,155.0
6345,40.712,-73.965,230.875
6346,40.712,-73.964,153.8235294117647
6347,40.712,-73.963,157.47826086956522
6348,40.712,-73.962,143.5625
6349,40.712,-73.961,129.1904761904762
6350,40.712,-73.96,159.66666666666666
6351,40.712,-73.959,419.55555555555554
6352,40.712,-73.958,112.88235294117646
6353,40.712,-73.957,250.8
6354,40.712,-73.956,133.55555555555554
6355,40.712,-73.955,120.6
6356,40.712,-73.954,105.0
6357,40.712,-73.953,152.27777777777777
6358,40.712,-73.952,101.75
6359,40.712,-73.951,131.25
6360,40.712,-73.95,152.0
6361,40.712,-73.949,348.1666666666667
6362,40.712,-73.948,207.44444444444446
6363,40.712,-73.947,127.71428571428571
6364,40.712,-73.946,145.625
6365,40.712,-73.945,149.5
6366,40.712,-73.944,126.4
6367,40.712,-73.943,104.57142857142857
6368,40.712,-73.942,92.46153846153847
6369,40.712,-73.941,150.27272727272728
6370,40.712,-73.94,113.66666666666667
6371,40.712,-73.939,105.2
6372,40.712,-73.938,228.25
6373,40.712,-73.937,147.5
6374,40.712,-73.936,119.0
6375,40.712,-73.919,30.0
6376,40.712,-73.917,65.0
6377,40.712,-73.916,70.0
6378,40.712,-73.905,60.0
6379,40.712,-73.88,45.0
6380,40.712,-73.853,65.0
6381,40.712,-73.852,40.0
6382,40.712,-73.85,900.0
6383,40.712,-73.849,90.0
6384,40.712,-73.848,55.0
6385,40.712,-73.83,45.0
6386,40.712,-73.82,62.5
6387,40.712,-73.819,65.0
6388,40.712,-73.818,59.0
6389,40.712,-73.817,85.0
6390,40.712,-73.816,587.5
6391,40.712,-73.815,64.0
6392,40.712,-73.809,63.0
6393,40.712,-73.798,65.0
6394,40.712,-73.786,180.0
6395,40.712,-73.783,80.0
6396,40.712,-73.764,65.0
6397,40.712,-73.74,65.0
6398,40.713,-74.01,186.66666666666666
6399,40.713,-74.008,100.0
6400,40.713,-74.007,196.0
6401,40.713,-74.006,225.0
6402,40.713,-74.005,168.75
6403,40.713,-74.004,129.0
6404,40.713,-74.001,205.0
6405,40.713,-73.999,112.42857142857143
6406,40.713,-73.998,136.0
6407,40.713,-73.997,144.71428571428572
6408,40.713,-73.996,105.66666666666667
6409,40.713,-73.995,148.0
6410,40.713,-73.994,109.2
6411,40.713,-73.993,107.5
6412,40.713,-73.992,241.0
6413,40.713,-73.991,319.375
6414,40.713,-73.99,159.9090909090909
6415,40.713,-73.989,93.8
6416,40.713,-73.988,105.5
6417,40.713,-73.987,133.28571428571428
6418,40.713,-73.986,97.33333333333333
6419,40.713,-73.985,89.25
6420,40.713,-73.984,86.0
6421,40.713,-73.982,187.5
6422,40.713,-73.981,70.0
6423,40.713,-73.968,108.25
6424,40.713,-73.967,231.25
6425,40.713,-73.966,152.55555555555554
6426,40.713,-73.965,225.53846153846155
6427,40.713,-73.964,137.26315789473685
6428,40.713,-73.963,122.7
6429,40.713,-73.962,130.4375
6430,40.713,-73.961,151.25
6431,40.713,-73.96,129.84615384615384
6432,40.713,-73.959,181.85714285714286
6433,40.713,-73.958,141.7
6434,40.713,-73.957,154.61904761904762
6435,40.713,-73.956,148.0
6436,40.713,-73.955,131.6
6437,40.713,-73.954,286.75
6438,40.713,-73.953,157.6
6439,40.713,-73.952,162.75
6440,40.713,-73.951,131.125
6441,40.713,-73.95,119.83333333333333
6442,40.713,-73.949,131.85714285714286
6443,40.713,-73.948,131.5
6444,40.713,-73.947,130.16666666666666
6445,40.713,-73.946,208.875
6446,40.713,-73.945,110.33333333333333
6447,40.713,-73.944,115.0
6448,40.713,-73.943,129.45454545454547
6449,40.713,-73.942,123.5
6450,40.713,-73.941,104.2
6451,40.713,-73.94,95.3
6452,40.713,-73.939,110.66666666666667
6453,40.713,-73.938,90.0
6454,40.713,-73.937,175.0
6455,40.713,-73.936,94.0
6456,40.713,-73.916,70.0
6457,40.713,-73.908,125.0
6458,40.713,-73.883,49.0
6459,40.713,-73.882,99.0
6460,40.713,-73.857,225.0
6461,40.713,-73.849,60.0
6462,40.713,-73.847,180.0
6463,40.713,-73.836,75.0
6464,40.713,-73.835,75.0
6465,40.713,-73.816,44.0
6466,40.713,-73.748,65.0
6467,40.714,-74.011,800.0
6468,40.714,-74.009,139.0
6469,40.714,-74.008,187.5
6470,40.714,-74.007,150.0
6471,40.714,-74.006,150.0
6472,40.714,-74.005,138.5
6473,40.714,-74.0,140.0
6474,40.714,-73.999,108.0
6475,40.714,-73.998,110.83333333333333
6476,40.714,-73.997,160.125
6477,40.714,-73.996,117.16666666666667
6478,40.714,-73.995,91.66666666666667
6479,40.714,-73.994,120.16666666666667
6480,40.714,-73.993,125.41666666666667
6481,40.714,-73.992,170.0
6482,40.714,-73.991,152.94117647058823
6483,40.714,-73.99,167.7
6484,40.714,-73.989,108.0
6485,40.714,-73.988,118.71428571428571
6486,40.714,-73.987,76.33333333333333
6487,40.714,-73.986,89.66666666666667
6488,40.714,-73.985,1809.0
6489,40.714,-73.983,580.0
6490,40.714,-73.982,158.33333333333334
6491,40.714,-73.968,79.5
6492,40.714,-73.966,196.8
6493,40.714,-73.965,257.0
6494,40.714,-73.964,143.23529411764707
6495,40.714,-73.963,146.0
6496,40.714,-73.962,133.42857142857142
6497,40.714,-73.961,170.35
6498,40.714,-73.96,146.33333333333334
6499,40.714,-73.959,227.66666666666666
6500,40.714,-73.958,137.77777777777777
6501,40.714,-73.957,194.8
6502,40.714,-73.956,100.16666666666667
6503,40.714,-73.955,102.0
6504,40.714,-73.954,93.5
6505,40.714,-73.953,113.66666666666667
6506,40.714,-73.952,195.83333333333334
6507,40.714,-73.951,139.25
6508,40.714,-73.95,114.15384615384616
6509,40.714,-73.949,81.2
6510,40.714,-73.948,181.875
6511,40.714,-73.947,189.08333333333334
6512,40.714,-73.946,94.2
6513,40.714,-73.945,105.71428571428571
6514,40.714,-73.944,157.3
6515,40.714,-73.943,157.125
6516,40.714,-73.942,103.16666666666667
6517,40.714,-73.941,109.0
6518,40.714,-73.94,102.18181818181819
6519,40.714,-73.939,80.5
6520,40.714,-73.938,83.8
6521,40.714,-73.937,98.0
6522,40.714,-73.936,145.0
6523,40.714,-73.935,140.0
6524,40.714,-73.934,58.0
6525,40.714,-73.93,175.0
6526,40.714,-73.913,89.0
6527,40.714,-73.911,89.5
6528,40.714,-73.909,159.0
6529,40.714,-73.903,41.5
6530,40.714,-73.902,33.0
6531,40.714,-73.901,40.0
6532,40.714,-73.853,59.0
6533,40.714,-73.851,59.0
6534,40.714,-73.85,125.0
6535,40.714,-73.845,100.0
6536,40.714,-73.837,125.0
6537,40.714,-73.836,55.0
6538,40.714,-73.835,59.0
6539,40.714,-73.832,45.0
6540,40.714,-73.83,150.0
6541,40.714,-73.824,73.0
6542,40.714,-73.822,48.0
6543,40.714,-73.82,85.0
6544,40.714,-73.791,65.0
6545,40.714,-73.79,45.0
6546,40.714,-73.787,120.0
6547,40.714,-73.781,110.0
6548,40.714,-73.779,69.0
6549,40.714,-73.763,80.0
6550,40.714,-73.741,30.0
6551,40.714,-73.737,125.0
6552,40.714,-73.731,49.0
6553,40.714,-73.73,65.0
6554,40.715,-74.011,562.5
6555,40.715,-74.01,491.6666666666667
6556,40.715,-74.009,375.3333333333333
6557,40.715,-74.008,376.0
6558,40.715,-74.007,370.0
6559,40.715,-74.006,658.3333333333334
6560,40.715,-74.0,115.6
6561,40.715,-73.999,120.71428571428571
6562,40.715,-73.998,151.75
6563,40.715,-73.997,115.0
6564,40.715,-73.996,100.5
6565,40.715,-73.995,276.3333333333333
6566,40.715,-73.994,128.66666666666666
6567,40.715,-73.993,167.5
6568,40.715,-73.992,140.0
6569,40.715,-73.991,140.11764705882354
6570,40.715,-73.99,182.92307692307693
6571,40.715,-73.989,130.77777777777777
6572,40.715,-73.988,115.0
6573,40.715,-73.987,127.11111111111111
6574,40.715,-73.985,126.4
6575,40.715,-73.984,89.0
6576,40.715,-73.983,157.5
6577,40.715,-73.982,84.5
6578,40.715,-73.981,136.33333333333334
6579,40.715,-73.98,120.0
6580,40.715,-73.979,190.0
6581,40.715,-73.967,65.0
6582,40.715,-73.966,232.5
6583,40.715,-73.965,162.5
6584,40.715,-73.964,180.6
6585,40.715,-73.963,119.63636363636364
6586,40.715,-73.962,119.66666666666667
6587,40.715,-73.961,135.85714285714286
6588,40.715,-73.96,111.42857142857143
6589,40.715,-73.959,858.4285714285714
6590,40.715,-73.958,102.16666666666667
6591,40.715,-73.957,209.375
6592,40.715,-73.956,135.0
6593,40.715,-73.955,183.57142857142858
6594,40.715,-73.954,92.55555555555556
6595,40.715,-73.953,118.0
6596,40.715,-73.952,143.0
6597,40.715,-73.951,93.75
6598,40.715,-73.95,103.16666666666667
6599,40.715,-73.949,85.28571428571429
6600,40.715,-73.948,179.1818181818182
6601,40.715,-73.947,153.84615384615384
6602,40.715,-73.946,208.35714285714286
6603,40.715,-73.945,131.27272727272728
6604,40.715,-73.944,117.85714285714286
6605,40.715,-73.943,122.85714285714286
6606,40.715,-73.942,74.0
6607,40.715,-73.941,150.125
6608,40.715,-73.94,108.92307692307692
6609,40.715,-73.939,128.0
6610,40.715,-73.938,171.25
6611,40.715,-73.937,107.8
6612,40.715,-73.936,119.0
6613,40.715,-73.91,85.0
6614,40.715,-73.9,35.0
6615,40.715,-73.899,35.0
6616,40.715,-73.879,260.0
6617,40.715,-73.858,75.0
6618,40.715,-73.848,85.0
6619,40.715,-73.836,49.0
6620,40.715,-73.835,65.0
6621,40.715,-73.833,38.0
6622,40.715,-73.823,45.0
6623,40.715,-73.822,45.0
6624,40.715,-73.82,66.0
6625,40.715,-73.81,69.0
6626,40.715,-73.761,100.0
6627,40.715,-73.754,50.0
6628,40.715,-73.731,35.0
6629,40.715,-73.73,65.0
6630,40.716,-74.017,250.0
6631,40.716,-74.016,300.0
6632,40.716,-74.015,225.0
6633,40.716,-74.014,317.5
6634,40.716,-74.012,300.0
6635,40.716,-74.01,445.0
6636,40.716,-74.009,170.0
6637,40.716,-74.008,453.3333333333333
6638,40.716,-74.007,313.0
6639,40.716,-74.006,448.75
6640,40.716,-74.005,875.0
6641,40.716,-74.004,300.0
6642,40.716,-74.003,169.0
6643,40.716,-74.001,147.5
6644,40.716,-74.0,230.0
6645,40.716,-73.999,144.77777777777777
6646,40.716,-73.998,138.33333333333334
6647,40.716,-73.997,156.55555555555554
6648,40.716,-73.996,449.5
6649,40.716,-73.995,118.0
6650,40.716,-73.994,93.0
6651,40.716,-73.993,163.75
6652,40.716,-73.992,212.52631578947367
6653,40.716,-73.991,169.2608695652174
6654,40.716,-73.99,225.5
6655,40.716,-73.989,103.33333333333333
6656,40.716,-73.988,437.5
6657,40.716,-73.985,224.5
6658,40.716,-73.984,162.0
6659,40.716,-73.982,47.0
6660,40.716,-73.977,130.0
6661,40.716,-73.975,844.0
6662,40.716,-73.967,300.0
6663,40.716,-73.966,85.0
6664,40.716,-73.965,97.5
6665,40.716,-73.964,189.08333333333334
6666,40.716,-73.963,180.5
6667,40.716,-73.962,137.5
6668,40.716,-73.961,190.66666666666666
6669,40.716,-73.96,105.0
6670,40.716,-73.959,184.53333333333333
6671,40.716,-73.958,341.5
6672,40.716,-73.957,153.6153846153846
6673,40.716,-73.956,152.2
6674,40.716,-73.955,217.33333333333334
6675,40.716,-73.954,157.65
6676,40.716,-73.953,115.44444444444444
6677,40.716,-73.952,105.77777777777777
6678,40.716,-73.951,123.33333333333333
6679,40.716,-73.95,277.5
6680,40.716,-73.949,74.0
6681,40.716,-73.948,124.44444444444444
6682,40.716,-73.947,146.66666666666666
6683,40.716,-73.946,78.33333333333333
6684,40.716,-73.945,110.75
6685,40.716,-73.944,146.33333333333334
6686,40.716,-73.943,115.71428571428571
6687,40.716,-73.942,130.0
6688,40.716,-73.941,146.0
6689,40.716,-73.94,124.5
6690,40.716,-73.939,168.71428571428572
6691,40.716,-73.938,102.5
6692,40.716,-73.937,90.0
6693,40.716,-73.936,162.0
6694,40.716,-73.935,200.0
6695,40.716,-73.931,125.0
6696,40.716,-73.903,29.0
6697,40.716,-73.902,35.0
6698,40.716,-73.899,35.0
6699,40.716,-73.883,99.0
6700,40.716,-73.863,85.0
6701,40.716,-73.84,89.0
6702,40.716,-73.823,56.0
6703,40.717,-74.016,175.0
6704,40.717,-74.015,450.0
6705,40.717,-74.014,299.0
6706,40.717,-74.012,400.0
6707,40.717,-74.011,140.0
6708,40.717,-74.01,314.0
6709,40.717,-74.007,145.0
6710,40.717,-74.006,142.66666666666666
6711,40.717,-74.005,735.0
6712,40.717,-74.004,220.5
6713,40.717,-74.003,175.0
6714,40.717,-74.002,80.0
6715,40.717,-74.001,117.5
6716,40.717,-74.0,134.66666666666666
6717,40.717,-73.999,116.4
6718,40.717,-73.998,130.88888888888889
6719,40.717,-73.997,69.0
6720,40.717,-73.996,349.5
6721,40.717,-73.995,117.75
6722,40.717,-73.994,149.25
6723,40.717,-73.993,204.44444444444446
6724,40.717,-73.992,181.625
6725,40.717,-73.991,139.96153846153845
6726,40.717,-73.99,126.0
6727,40.717,-73.989,147.0
6728,40.717,-73.988,120.0
6729,40.717,-73.986,180.0
6730,40.717,-73.985,85.0
6731,40.717,-73.984,143.0
6732,40.717,-73.983,167.4
6733,40.717,-73.982,175.0
6734,40.717,-73.966,175.0
6735,40.717,-73.965,154.0
6736,40.717,-73.964,213.9
6737,40.717,-73.963,144.125
6738,40.717,-73.962,251.4
6739,40.717,-73.961,154.55555555555554
6740,40.717,-73.96,149.5
6741,40.717,-73.959,117.76923076923077
6742,40.717,-73.958,191.45454545454547
6743,40.717,-73.957,135.94444444444446
6744,40.717,-73.956,144.1875
6745,40.717,-73.955,166.1
6746,40.717,-73.954,145.0
6747,40.717,-73.953,148.33333333333334
6748,40.717,-73.952,109.5
6749,40.717,-73.951,202.5
6750,40.717,-73.95,139.0
6751,40.717,-73.949,180.0
6752,40.717,-73.948,100.0
6753,40.717,-73.947,169.28571428571428
6754,40.717,-73.946,146.5
6755,40.717,-73.945,143.5
6756,40.717,-73.944,75.25
6757,40.717,-73.943,131.45454545454547
6758,40.717,-73.942,144.25
6759,40.717,-73.941,95.76923076923077
6760,40.717,-73.94,120.66666666666667
6761,40.717,-73.939,160.0
6762,40.717,-73.935,220.0
6763,40.717,-73.901,35.0
6764,40.717,-73.9,35.0
6765,40.717,-73.879,98.0
6766,40.717,-73.875,32.0
6767,40.717,-73.858,50.0
6768,40.717,-73.857,55.0
6769,40.717,-73.854,59.0
6770,40.717,-73.853,100.0
6771,40.717,-73.852,63.5
6772,40.717,-73.842,150.0
6773,40.717,-73.836,65.33333333333333
6774,40.717,-73.834,65.0
6775,40.717,-73.833,105.0
6776,40.717,-73.806,100.0
6777,40.717,-73.797,130.0
6778,40.717,-73.792,250.0
6779,40.718,-74.016,225.0
6780,40.718,-74.015,187.5
6781,40.718,-74.014,250.0
6782,40.718,-74.013,95.0
6783,40.718,-74.012,500.0
6784,40.718,-74.01,195.0
6785,40.718,-74.009,257.0
6786,40.718,-74.008,500.0
6787,40.718,-74.007,115.0
6788,40.718,-74.006,233.75
6789,40.718,-74.005,229.66666666666666
6790,40.718,-74.004,362.6666666666667
6791,40.718,-74.003,180.0
6792,40.718,-74.002,484.0
6793,40.718,-74.001,1650.0
6794,40.718,-74.0,343.3333333333333
6795,40.718,-73.998,149.57894736842104
6796,40.718,-73.997,125.75
6797,40.718,-73.996,177.0
6798,40.718,-73.995,220.0
6799,40.718,-73.994,200.6
6800,40.718,-73.993,183.45454545454547
6801,40.718,-73.992,158.53333333333333
6802,40.718,-73.991,203.23529411764707
6803,40.718,-73.99,159.57894736842104
6804,40.718,-73.989,195.66666666666666
6805,40.718,-73.988,184.66666666666666
6806,40.718,-73.987,108.4
6807,40.718,-73.986,117.78947368421052
6808,40.718,-73.985,204.66666666666666
6809,40.718,-73.984,255.5
6810,40.718,-73.983,143.33333333333334
6811,40.718,-73.982,156.2
6812,40.718,-73.966,145.0
6813,40.718,-73.965,165.75
6814,40.718,-73.964,140.22222222222223
6815,40.718,-73.963,226.66666666666666
6816,40.718,-73.962,200.11111111111111
6817,40.718,-73.961,246.4
6818,40.718,-73.96,178.2
6819,40.718,-73.959,136.6
6820,40.718,-73.958,187.52631578947367
6821,40.718,-73.957,163.2
6822,40.718,-73.956,165.77777777777777
6823,40.718,-73.955,173.46666666666667
6824,40.718,-73.954,180.33333333333334
6825,40.718,-73.953,163.92307692307693
6826,40.718,-73.952,174.25
6827,40.718,-73.951,134.66666666666666
6828,40.718,-73.95,154.71428571428572
6829,40.718,-73.949,134.33333333333334
6830,40.718,-73.948,187.5
6831,40.718,-73.947,77.5
6832,40.718,-73.946,135.4
6833,40.718,-73.945,143.33333333333334
6834,40.718,-73.944,127.0
6835,40.718,-73.943,150.0
6836,40.718,-73.942,65.0
6837,40.718,-73.941,152.85714285714286
6838,40.718,-73.94,95.33333333333333
6839,40.718,-73.86,95.0
6840,40.718,-73.85,400.0
6841,40.718,-73.849,109.0
6842,40.718,-73.845,135.0
6843,40.718,-73.837,75.0
6844,40.718,-73.836,43.0
6845,40.718,-73.835,59.0
6846,40.718,-73.834,59.0
6847,40.718,-73.821,74.0
6848,40.718,-73.798,50.0
6849,40.718,-73.773,60.0
6850,40.718,-73.766,70.0
6851,40.718,-73.764,120.0
6852,40.718,-73.756,75.0
6853,40.718,-73.751,168.0
6854,40.719,-74.04,135.0
6855,40.719,-74.015,300.0
6856,40.719,-74.012,183.8
6857,40.719,-74.011,261.6666666666667
6858,40.719,-74.01,250.33333333333334
6859,40.719,-74.009,672.5
6860,40.719,-74.008,704.6666666666666
6861,40.719,-74.007,176.5
6862,40.719,-74.005,278.0
6863,40.719,-74.004,1298.4
6864,40.719,-74.002,550.0
6865,40.719,-74.001,115.0
6866,40.719,-73.999,300.0
6867,40.719,-73.998,154.72727272727272
6868,40.719,-73.997,219.52380952380952
6869,40.719,-73.996,224.83333333333334
6870,40.719,-73.995,159.6
6871,40.719,-73.994,215.0
6872,40.719,-73.993,131.57142857142858
6873,40.719,-73.992,121.46666666666667
6874,40.719,-73.991,149.75
6875,40.719,-73.99,145.45454545454547
6876,40.719,-73.989,190.9047619047619
6877,40.719,-73.988,185.3
6878,40.719,-73.987,128.16666666666666
6879,40.719,-73.986,166.75
6880,40.719,-73.985,154.0
6881,40.719,-73.984,139.52941176470588
6882,40.719,-73.983,265.44444444444446
6883,40.719,-73.982,153.33333333333334
6884,40.719,-73.98,110.0
6885,40.719,-73.966,250.0
6886,40.719,-73.965,156.0
6887,40.719,-73.964,114.75
6888,40.719,-73.963,126.71428571428571
6889,40.719,-73.962,167.75
6890,40.719,-73.961,160.0
6891,40.719,-73.96,170.58823529411765
6892,40.719,-73.959,150.54545454545453
6893,40.719,-73.958,227.72222222222223
6894,40.719,-73.957,152.4090909090909
6895,40.719,-73.956,171.0
6896,40.719,-73.955,174.25
6897,40.719,-73.954,229.36363636363637
6898,40.719,-73.953,156.28571428571428
6899,40.719,-73.952,105.66666666666667
6900,40.719,-73.951,122.6
6901,40.719,-73.95,125.8
6902,40.719,-73.949,143.25
6903,40.719,-73.948,120.0
6904,40.719,-73.947,85.0
6905,40.719,-73.946,100.0
6906,40.719,-73.945,193.25
6907,40.719,-73.944,84.5
6908,40.719,-73.943,155.83333333333334
6909,40.719,-73.942,124.2
6910,40.719,-73.941,117.14285714285714
6911,40.719,-73.94,65.5
6912,40.719,-73.939,53.5
6913,40.719,-73.884,135.0
6914,40.719,-73.86,100.0
6915,40.719,-73.858,60.0
6916,40.719,-73.854,59.0
6917,40.719,-73.853,59.0
6918,40.719,-73.852,175.0
6919,40.719,-73.851,502.0
6920,40.719,-73.85,119.0
6921,40.719,-73.844,65.0
6922,40.719,-73.837,80.0
6923,40.719,-73.835,149.0
6924,40.719,-73.834,60.0
6925,40.719,-73.803,79.0
6926,40.719,-73.764,24.0
6927,40.719,-73.762,26.0
6928,40.72,-74.012,100.0
6929,40.72,-74.011,145.33333333333334
6930,40.72,-74.01,366.6666666666667
6931,40.72,-74.009,167.5
6932,40.72,-74.007,450.0
6933,40.72,-74.006,775.0
6934,40.72,-74.004,613.0
6935,40.72,-74.003,415.0
6936,40.72,-74.001,224.5
6937,40.72,-74.0,237.5
6938,40.72,-73.999,262.5
6939,40.72,-73.998,202.0
6940,40.72,-73.997,156.05
6941,40.72,-73.996,185.0625
6942,40.72,-73.995,146.875
6943,40.72,-73.994,238.33333333333334
6944,40.72,-73.993,189.2
6945,40.72,-73.992,153.23076923076923
6946,40.72,-73.991,172.125
6947,40.72,-73.99,174.78571428571428
6948,40.72,-73.989,164.05882352941177
6949,40.72,-73.988,137.92307692307693
6950,40.72,-73.987,244.8
6951,40.72,-73.986,157.92
6952,40.72,-73.985,188.57894736842104
6953,40.72,-73.984,136.68421052631578
6954,40.72,-73.983,151.25
6955,40.72,-73.982,183.33333333333334
6956,40.72,-73.98,92.0
6957,40.72,-73.979,101.4
6958,40.72,-73.978,83.0
6959,40.72,-73.964,132.0
6960,40.72,-73.963,139.9090909090909
6961,40.72,-73.962,217.75
6962,40.72,-73.961,113.64285714285714
6963,40.72,-73.96,153.23529411764707
6964,40.72,-73.959,175.72727272727272
6965,40.72,-73.958,211.72727272727272
6966,40.72,-73.957,142.0909090909091
6967,40.72,-73.956,132.46666666666667
6968,40.72,-73.955,141.14285714285714
6969,40.72,-73.954,243.75
6970,40.72,-73.953,170.8
6971,40.72,-73.952,195.0
6972,40.72,-73.95,300.0
6973,40.72,-73.949,200.0
6974,40.72,-73.948,149.33333333333334
6975,40.72,-73.947,127.5
6976,40.72,-73.946,150.0
6977,40.72,-73.945,125.0
6978,40.72,-73.944,104.2
6979,40.72,-73.943,189.66666666666666
6980,40.72,-73.942,156.77777777777777
6981,40.72,-73.941,103.71428571428571
6982,40.72,-73.94,134.5
6983,40.72,-73.937,45.0
6984,40.72,-73.936,62.0
6985,40.72,-73.903,50.0
6986,40.72,-73.874,50.0
6987,40.72,-73.864,102.0
6988,40.72,-73.863,70.0
6989,40.72,-73.862,70.0
6990,40.72,-73.858,60.0
6991,40.72,-73.854,99.0
6992,40.72,-73.851,300.0
6993,40.72,-73.839,55.0
6994,40.72,-73.763,20.0
6995,40.72,-73.754,99.0
6996,40.72,-73.744,31.0
6997,40.72,-73.738,41.0
6998,40.721,-74.01,215.0
6999,40.721,-74.009,301.6666666666667
7000,40.721,-74.008,700.0
7001,40.721,-74.007,275.0
7002,40.721,-74.006,250.0
7003,40.721,-74.005,550.0
7004,40.721,-74.004,90.0
7005,40.721,-74.003,1625.0
7006,40.721,-74.002,388.75
7007,40.721,-74.001,195.0
7008,40.721,-74.0,306.6666666666667
7009,40.721,-73.999,190.6
7010,40.721,-73.998,304.0
7011,40.721,-73.997,224.875
7012,40.721,-73.996,206.07142857142858
7013,40.721,-73.995,189.86363636363637
7014,40.721,-73.994,160.68421052631578
7015,40.721,-73.993,201.2
7016,40.721,-73.992,184.33333333333334
7017,40.721,-73.991,171.0
7018,40.721,-73.99,154.0909090909091
7019,40.721,-73.989,166.92
7020,40.721,-73.988,152.8235294117647
7021,40.721,-73.987,189.78947368421052
7022,40.721,-73.986,186.75
7023,40.721,-73.985,172.5
7024,40.721,-73.984,155.66666666666666
7025,40.721,-73.983,206.26666666666668
7026,40.721,-73.982,177.16666666666666
7027,40.721,-73.981,147.84615384615384
7028,40.721,-73.98,92.57142857142857
7029,40.721,-73.979,99.36363636363636
7030,40.721,-73.978,110.44444444444444
7031,40.721,-73.977,155.0
7032,40.721,-73.964,250.0
7033,40.721,-73.963,425.0
7034,40.721,-73.962,224.75
7035,40.721,-73.961,150.0
7036,40.721,-73.96,199.6
7037,40.721,-73.959,1370.0
7038,40.721,-73.958,199.9
7039,40.721,-73.957,221.66666666666666
7040,40.721,-73.956,195.0
7041,40.721,-73.955,171.0
7042,40.721,-73.954,180.42857142857142
7043,40.721,-73.953,207.5
7044,40.721,-73.95,189.0
7045,40.721,-73.949,151.33333333333334
7046,40.721,-73.948,232.5
7047,40.721,-73.947,129.25
7048,40.721,-73.946,96.33333333333333
7049,40.721,-73.944,115.0
7050,40.721,-73.943,164.75
7051,40.721,-73.942,199.0
7052,40.721,-73.941,169.4
7053,40.721,-73.94,135.0
7054,40.721,-73.938,70.0
7055,40.721,-73.937,110.0
7056,40.721,-73.908,65.0
7057,40.721,-73.907,40.0
7058,40.721,-73.906,38.0
7059,40.721,-73.905,55.0
7060,40.721,-73.904,35.0
7061,40.721,-73.895,62.5
7062,40.721,-73.893,60.0
7063,40.721,-73.875,65.0
7064,40.721,-73.874,65.0
7065,40.721,-73.867,99.0
7066,40.721,-73.864,295.0
7067,40.721,-73.863,130.0
7068,40.721,-73.855,99.0
7069,40.721,-73.852,160.0
7070,40.721,-73.846,80.0
7071,40.721,-73.845,129.0
7072,40.721,-73.844,75.0
7073,40.721,-73.839,115.0
7074,40.721,-73.817,105.0
7075,40.721,-73.815,105.0
7076,40.721,-73.75,49.0
7077,40.722,-74.012,299.0
7078,40.722,-74.01,195.0
7079,40.722,-74.008,399.5
7080,40.722,-74.006,189.0
7081,40.722,-74.005,207.0
7082,40.722,-74.004,289.0
7083,40.722,-74.003,183.66666666666666
7084,40.722,-74.002,595.3333333333334
7085,40.722,-74.001,640.0
7086,40.722,-74.0,279.6666666666667
7087,40.722,-73.999,237.5
7088,40.722,-73.998,187.0
7089,40.722,-73.997,197.13333333333333
7090,40.722,-73.996,178.34615384615384
7091,40.722,-73.995,220.025
7092,40.722,-73.994,372.3809523809524
7093,40.722,-73.993,297.3
7094,40.722,-73.992,301.14285714285717
7095,40.722,-73.991,99.0
7096,40.722,-73.99,141.44444444444446
